Sleep On, Date, Hour, Real (out), Imaginary (out)
0,Apr 01 - 2018,13:30,0.0000000000,0.0000000000
0,Apr 01 - 2018,13:33,0.0000000000,0.0000000000
0,Apr 01 - 2018,13:36,0.0000000000,0.0000000000
0,Apr 01 - 2018,13:39,0.0000000000,0.0000000000
0,Apr 01 - 2018,13:42,0.0000000000,0.0000000000
0,Apr 01 - 2018,13:45,0.0000000000,0.0000000000
0,Apr 01 - 2018,13:48,0.0000000000,0.0000000000
0,Apr 01 - 2018,13:51,0.0000000000,0.0000000000
0,Apr 01 - 2018,13:54,0.0000000000,0.0000000000
0,Apr 01 - 2018,13:57,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:00,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:03,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:06,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:09,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:12,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:15,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:18,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:21,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:24,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:27,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:30,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:33,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:36,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:39,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:42,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:45,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:48,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:51,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:54,0.0000000000,0.0000000000
0,Apr 01 - 2018,14:57,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:00,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:03,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:06,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:09,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:12,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:15,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:18,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:21,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:24,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:27,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:30,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:33,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:36,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:39,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:42,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:45,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:48,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:51,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:54,0.0000000000,0.0000000000
0,Apr 01 - 2018,15:57,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:00,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:03,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:06,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:09,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:12,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:15,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:18,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:21,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:24,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:27,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:30,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:33,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:36,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:39,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:42,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:45,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:48,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:51,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:54,0.0000000000,0.0000000000
0,Apr 01 - 2018,16:57,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:00,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:03,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:06,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:09,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:12,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:15,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:18,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:21,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:24,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:27,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:30,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:33,0.0000000000,0.0000000000
0,Apr 01 - 2018,17:36,0.0000000000,0.0000000000
